A,GRPHLD,HA0,C_LIVESTOCK_LSU,CH	2550 	1800 	450 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,CH01	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,CH02	730 	540 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,CH03	0 	: 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,CH04	0 	: 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,CH05	920 	790 	450 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,CH06	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DE	318060 	332610 	404250 	848610 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DE1	1470 	970 	2720 	14770 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DE2	22550 	24640 	31010 	77680 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DE4	21090 	24860 	21620 	18230 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DE7	7540 	8960 	0 	2970 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DE8	20500 	19800 	20610 	27210 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DE9	119260 	121850 	160260 	337280 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DEA	10780 	18630 	48460 	217800 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DEB	3610 	7380 	11520 	13250 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DEC	0 	0 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DED	0 	42680 	31150 	49670 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DEE	47300 	35900 	44790 	41420 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DEF	3240 	0 	5290 	7070 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,DEG	29050 	0 	0 	40710 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI	10080 	810 	1310 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI13	1680 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI18	2580 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI19	5190 	0 	950 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI1A	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI1B	: 	: 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI1C	: 	0 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FI1D	: 	10 	310 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR	30800 	23110 	18350 	12570 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR10	0 	0 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR21	930 	: 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR22	1690 	: 	1480 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR23	: 	0 	1060 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR24	3530 	3930 	0 	320 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR25	0 	: 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR26	: 	: 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR30	1900 	1840 	1220 	1490 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR41	1830 	1240 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR42	: 	: 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR43	3280 	2710 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR51	4910 	9040 	3280 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR52	2540 	1600 	4480 	5830 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR53	0 	0 	0 	950 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR61	: 	: 	880 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR62	1150 	830 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR63	0 	: 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR71	0 	0 	0 	0 
