YEAR;COUNTRY;SYS02;SYS03;SE005;SE010;SE011;SE015;SE016;SE020;SE021;SE022;SE022D;SE022N;SE025;SE026;SE027;SE028;SE030;SE035;SE041;SE042;SE046;SE050;SE054;SE055;SE060;SE065;SE071;SE072;SE073;SE074;SE075;SE080;SE085;SE086;SE087;SE090;SE095;SE100;SE105;SE110;SE110D;SE110N;SE115;SE115D;SE115N;SE120;SE120D;SE120N;SE125;SE125D;SE125N;SE126;SE126D;SE126N;SE127;SE127D;SE127N;SE131;SE132;SE132D;SE132N;SE135;SE136;SE136D;SE136N;SE140;SE145;SE146;SE150;SE155;SE160;SE165;SE170;SE175;SE180;SE185;SE190;SE195;SE200;SE206;SE207;SE207D;SE207N;SE211;SE216;SE220;SE225;SE230;SE235;SE240;SE245;SE251;SE256;SE260;SE265;SE270;SE275;SE281;SE284;SE284D;SE284N;SE285;SE290;SE295;SE296;SE297;SE298;SE300;SE305;SE309;SE309D;SE309N;SE310;SE315;SE320;SE325;SE330;SE331;SE332;SE336;SE340;SE345;SE350;SE356;SE360;SE365;SE370;SE375;SE380;SE381;SE390;SE395;SE405;SE406;SE407;SE408;SE409;SE410;SE415;SE420;SE425;SE425D;SE425N;SE430;SE430D;SE430N;SE436;SE437;SE441;SE446;SE447;SE448;SE450;SE455;SE460;SE462;SE465;SE470;SE475;SE476;SE480;SE485;SE490;SE495;SE501;SE506;SE510;SE516;SE521;SE526;SE530;SE532;SE532D;SE532N;SE600;SE605;SE606;SE610;SE611;SE612;SE613;SE615;SE616;SE617;SE618;SE619;SE621;SE622;SE623;SE624;SE625;SE626;SE630;SE631;SE632;SE640;SE650;SE699;SE700;SE705;SE710;SE715;SE720;SE725;SE730;SE750;SE765;SE766;SE770
1992;(UK) United Kingdom;137100;3000 - <4000;66.1;2.34;5584.69;1.36;3342.76;0.98;2241.93;;0.00;0.00;107.74;49.40;0.28;58.07;45.16;25.17;8.52;0.00;0.72;0.00;0.28;0.25;0.00;0.03;71.68;0.58;0.00;0.58;1.96;108.95;20.12;0.00;0.00;44.00;25.55;13.75;5.50;69.15;14.92;1032.05;;0.00;0.00;1.25;71.52;89.62;5708.16;20.12;114862.92;;0.00;0.00;;0.00;0.00;132038;1.14;115586.7;132037.80;51605;485.01;106.40;51605.27;27020;1641;0;3710;4058;1709;135;8318;1507;0;0;0;779;2728;73924;678.54;108.95;73924.03;1073;30637;20702;10095;6893;741;3877;0;979;6508;1292;3692;115587;75974;50957;189.87;107.74;20457.10;5049;545;7295;;;;4534;3579;279.95;108.95;30499.47;14929;2461;9406;720;6164;0;0;25017;8403;5124;3837;7653;14549;25064;14103;4462;6499;0;221;-1;727;721;6;0;0;63128;48579;24241;20791.66;2.34;48578.87;17900.24;1.36;24280.40;503534;497959;428138;310389;307388.8303;2228.2495921;27678;50854;39218;0;75396;28666;14010;0;32719;66007;25150;40857;437527;6570;197088;16143;1594;36513;20130;0.04;503534.06;20129.71;7063;7286;9458.95;50;0;26;24;6974;357;2229;4388;0;0;0;0;1;0;3;0;0;0;0;0;258;0;0;0;0.00;2714.33;95.96;0;0;0;0;0
1992;EU-12;3910380;50000 - <60000;22.9;1.50;3313.49;1.27;2802.15;0.23;511.34;;0.00;0.00;24.14;14.67;2.07;7.39;10.49;7.35;2.31;0.00;0.29;0.66;1.41;0.68;0.71;0.02;10.75;1.29;0.00;1.29;1.25;25.83;5.15;0.00;0.00;8.33;2.70;5.55;3.99;59.36;2.77;164.20;85.46;0.82;70.11;1.40;11.01;15.43;5333.38;5.15;27471.83;;0.00;0.00;;0.00;0.00;45023;1.29;34902.66;45023.49;21945;960.19;22.79;21882.71;6466;328;0;695;1149;402;630;4402;1456;528;3081;962;1136;710;21259;822.56;25.83;21244.82;-49;8578;4979;4679;945;672;558;523;325;1820;494;1925;34903;22903;15122;245.51;24.14;5925.62;1567;118;2096;;;;1406;873;355.02;25.83;9169.36;4414;1405;3703;411;1056;7;0;7782;2324;1788;1552;2118;5746;6253;2770;1473;2011;0;498;249;70;228;23;181;0;23495;17749;11565;11814.37;1.50;17748.71;9090.08;1.27;11551.12;173232;171873;142157;88467;78851.560709;2571.1095108;24373;19381;9936;0;31076;7176;5469;0;18430;26032;19121;6911;147200;1132;91977;4895;-851;16563;12118;0.07;173232.31;12115.14;1375;1624;2018.18;323;0;3;320;534;4;182;347;1;0;0;0;0;32;64;0;0;0;0;0;22;0;0;0;47.44;374.44;17.17;0;0;0;0;0
1992;EU-6;2051600;30000 - <40000;29.0;1.53;3555.31;1.32;3096.42;0.20;458.89;;0.00;0.00;24.34;15.85;1.69;6.80;13.60;7.86;2.59;0.00;0.36;0.85;0.85;0.46;0.37;0.02;11.10;0.67;0.01;0.67;1.09;27.08;6.63;0.00;0.00;9.71;1.20;7.16;2.27;64.91;3.17;205.78;86.27;1.30;111.75;1.58;10.83;17.13;5431.40;6.63;36035.74;;0.00;0.00;;0.00;0.00;58745;1.28;45858.58;58744.88;29109;1227.71;23.61;28991.98;8123;422;0;800;1547;519;380;6660;1848;437;5234;657;1530;950;26896;992.76;27.08;26884.70;-83;11727;6227;6021;476;836;596;548;466;2740;482;2690;45859;30062;19324;326.56;24.34;7949.16;2146;138;2614;;;;1935;1285;418.33;27.08;11328.76;5386;1966;4687;604;1257;13;0;10739;3178;2380;2072;3109;8080;7716;2998;2143;2576;0;797;456;-37;268;15;321;0;29678;21597;13844;14153.91;1.53;21597.32;10466.88;1.32;13831.81;207588;208051;169656;98032;87661.699139;3325.104879;32309;27110;12205;0;37933;9216;8221;0;20495;37867;29526;8340;169722;-1049;116575;6908;-1172;20951;14847;0.07;207588.33;14841.35;995;1336;1887.86;6;0;4;2;-7;-25;10;8;0;0;0;0;0;0;98;0;0;0;0;0;2;0;0;0;42.45;403.95;23.67;0;0;0;0;0
1993;(ALL) EU;3852380;50000 - <60000;23.1;1.48;3259.16;1.25;2762.35;0.22;496.80;;0.00;0.00;24.93;14.90;2.21;7.82;11.23;7.04;2.33;0.00;0.29;0.70;1.51;0.72;0.76;0.02;11.18;1.17;0.64;1.81;1.07;23.55;5.15;0.00;0.00;8.39;2.71;5.42;1.71;63.37;2.66;168.81;85.40;0.91;78.08;1.38;11.27;15.53;5410.24;5.15;27882.33;;0.00;0.00;;0.00;0.00;43032;1.24;34719.63;43031.63;20690;893.96;23.06;20611.49;5665;224;0;762;1136;451;654;4517;1413;467;2757;1014;933;699;20652;875.93;23.55;20627.95;293;8714;5108;3813;926;630;533;567;363;1689;464;1805;34720;22552;14489;228.27;24.93;5690.02;1509;105;1939;;;;1399;861;372.44;23.55;8770.82;4252;1310;3391;394;1133;6;0;8063;2416;1836;1601;2210;5944;6224;2709;1545;1970;0;463;261;52;217;18;183;0;23834;17890;11719;12118.72;1.48;17890.42;9306.68;1.25;11654.41;170109;168848;140737;87585;78113.424104;2390.9808155;23352;19740;10060;0;29372;7268;5088;0;17016;27224;20169;7055;142885;696;89850;5042;-902;16916;12683;0.07;170109.15;12683.37;3355;3557;3916.23;2075;1321;278;476;932;20;361;443;108;38;0;0;38;10;68;0;0;0;0;0;433;0;0;0;28.63;394.59;19.34;0;0;0;0;0
1993;(BE) Belgium;46570;1000 - <2000;60.5;1.71;4770.73;1.49;4240.13;0.22;530.60;;0.00;0.00;29.12;15.82;0.34;12.96;22.04;6.21;3.87;0.00;0.67;0.00;0.34;0.26;0.00;0.08;17.40;0.03;0.29;0.32;0.00;83.28;15.42;0.00;0.00;30.59;0.09;35.90;1.24;76.04;4.22;321.09;104.07;0.46;48.35;2.64;17.33;45.82;4990.08;15.42;76968.15;;0.00;0.00;;0.00;0.00;113226;1.32;85619.22;113226.40;38325;1314.61;28.55;37534.08;6251;134;0;3272;6331;161;383;14857;2429;0;0;0;0;4506;73630;883.95;83.28;73611.56;2856;22889;24295;24109;24;1313;158;25;818;1272;219;2725;85619;58425;45015;426.21;29.12;12411.89;3873;116;3928;;;;2631;2245;388.32;83.28;32337.35;10622;2012;17433;401;4282;0;0;13410;3958;3343;4200;1909;11832;15362;3163;3449;8751;0;574;1869;-1184;71;0;1255;0;62439;50608;34061;29658.04;1.71;50607.54;22842.05;1.49;34060.95;262692;257151;213557;86025;71303.220412;0;59014;27213;41305;0;49135;34861;4508;0;9766;92151;92113;38;170541;6603;178839;14082;2250;42403;28051;0.11;262692.29;28050.90;7638;6343;3833.22;1681;1410;101;171;1689;62;1434;8;185;0;0;0;0;5;2504;0;0;0;0;0;464;0;0;0;0.00;405.17;0.00;0;0;0;0;0
1993;(DE) Germany;314640;5000 - <6000;36.8;1.58;3762.60;1.33;3169.49;0.25;593.11;;0.00;0.00;33.26;21.79;0.40;11.07;16.14;12.15;3.53;0.00;0.19;0.25;0.15;0.12;0.00;0.03;15.04;0.18;1.77;1.95;3.23;47.50;13.04;0.00;0.00;15.92;0.16;17.36;0.86;67.58;4.69;316.78;72.16;0.72;51.75;1.96;14.77;28.94;5332.81;13.04;69523.69;;0.00;0.00;;0.00;0.00;82573;1.08;76670.70;82573.01;26842;857.26;31.31;26842.25;10662;50;0;1434;3599;807;427;4986;730;0;2658;0;210;1280;46939;988.24;47.50;46938.39;-167;22130;11086;12608;62;425;589;0;39;8792;381;5962;76671;51083;29574;273.85;33.26;9108.94;2615;182;3045;;;;1914;1536;429.46;47.50;20398.09;8287;2831;8872;2950;3240;65;0;21510;8896;4467;2726;5421;14729;10859;3475;4116;3269;0;997;1772;-1178;49;82;1309;0;40444;25715;13678;16265.83;1.58;25714.92;10271.22;1.33;13678.31;323153;324871;264949;139304;122084.12582;15665.750027;52253;54750;18642;0;58204;18260;1844;0;38099;58263;45960;12303;264891;-2925;187358;11822;-2906;28221;17576;0.05;323153.10;17575.56;8954;8179;7699.89;3654;2873;740;41;696;6;347;22;321;340;0;0;340;0;233;0;0;0;0;0;3255;0;0;0;104.79;1563.70;0.00;0;0;0;0;0
1993;(DK) Denmark;59080;2000 - <3000;61.2;1.39;2636.47;0.96;1883.79;0.43;752.68;;0.00;0.00;44.35;41.15;0.17;3.02;9.96;23.20;7.37;0.00;0.30;0.00;0.17;0.10;0.00;0.07;9.94;0.02;3.35;3.37;0.00;80.53;12.65;0.00;0.00;13.97;0.11;51.39;2.17;71.96;9.95;715.80;;0.00;0.00;2.84;9.37;26.61;6307.53;12.65;79774.33;;0.00;0.00;;0.00;0.00;111913;0.98;113911.7;111913.27;35227;859.61;40.98;35226.84;18307;953;0;1627;2660;1085;17;7200;319;0;0;0;456;2602;73300;906.64;80.53;73015.24;67;27335;8091;35052;33;895;689;0;1206;3386;145;5769;113912;69577;49900;264.39;44.35;11724.61;3712;254;4178;;;;2497;1336;472.67;80.53;38065.66;10516;1421;24053;4090;3606;0;0;19677;8767;3194;3923;3793;12101;32233;8438;2767;21029;0;1504;0;515;99;417;0;0;49735;37634;5916;27170.66;1.39;37634.15;6171.46;0.96;5916.19;337053;334627;270606;63521;63520.54643;0;143157;45757;18171;0;66447;20556;8371;0;37520;205481;150198;55283;131572;-5358;272571;11044;-1057;18166;14817;0.04;337052.58;14816.98;7399;8903;7905.32;6537;5208;980;349;379;-15;378;16;0;0;0;0;0;380;1110;0;0;0;0;0;497;0;0;0;0.00;3018.00;60.44;0;0;0;0;0
1993;(EL) Greece;535000;5000 - <6000;8.9;1.68;2815.37;1.59;2610.47;0.09;204.90;;0.00;0.00;6.02;4.04;1.91;0.07;1.64;2.35;0.86;0.00;0.11;0.27;1.64;0.35;1.27;0.02;0.46;0.30;0.00;0.30;0.00;3.31;0.36;0.00;0.00;0.46;2.30;0.09;0.07;28.42;0.59;16.88;106.79;0.41;43.95;4.48;0.49;2.20;3704.18;0.36;1316.90;;0.00;0.00;;0.00;0.00;13616;1.86;7325.39;13616.24;10846;1897.33;5.72;10845.44;1634;34;0;199;249;25;2597;1075;921;453;770;2228;479;181;2748;824.82;3.31;2734.11;-69;469;275;204;623;50;50;1043;34;22;709;477;7325;4652;2988;261.44;6.02;1573.74;297;43;669;;;;456;152;426.19;3.31;1412.73;1166;420;178;2;70;0;0;1664;243;556;691;173;1566;1107;448;445;214;0;29;126;35;51;0;16;0;10856;9290;8217;5536.81;1.68;9289.74;5182.91;1.59;8217.43;55559;56195;52681;42327;33283.24765;3.475128844;2906;5858;1591;0;2878;484;1520;0;874;1421;1046;375;54138;-389;24127;365;-1201;9110;8887;0.16;55558.96;8886.63;1891;1794;1859.20;1284;0;3;1281;423;0;61;361;1;0;0;0;0;15;0;0;0;0;0;0;72;0;0;0;0.05;13.15;2.27;0;0;0;0;0
1993;(ES) Spain;595280;6000 - <7000;12.1;1.14;2427.81;0.83;1773.37;0.31;654.44;;0.00;0.00;24.21;14.32;5.30;4.60;6.97;7.39;2.88;0.00;0.33;0.92;4.38;2.46;1.92;0.00;5.82;2.49;0.00;2.49;0.60;7.49;1.63;0.00;0.00;1.65;3.25;0.80;0.08;32.90;1.34;44.02;89.74;0.32;29.11;0.75;5.72;4.28;4433.04;1.63;7213.66;;0.00;0.00;;0.00;0.00;22317;1.67;13372.78;22317.40;15633;719.63;21.72;15633.24;3503;104;0;363;564;496;820;2842;1989;1334;803;1913;892;10;6556;875.35;7.49;6556.33;40;1903;1477;505;1556;56;12;930;118;128;83;812;13373;8223;5794;112.96;24.21;2735.33;706;25;1173;;;;764;93;408.40;7.49;3058.87;2457;769;424;17;178;0;0;2429;448;733;771;477;2196;2954;2500;330;124;0;259;44;-42;44;0;87;0;15829;13633;10637;11956.67;1.14;13633.35;12324.56;0.83;10268.17;133899;127929;100671;78362;66429.399455;735.46918143;13414;4235;4660;0;33228;802;650;0;31775;1216;920;296;132684;5955;65367;600;-1595;12544;12020;0.09;133899.05;12019.57;1735;1950;2352.34;1436;0;62;1373;506;0;55;450;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0.00;60.72;0.00;0;0;0;0;0
1993;(FR) France;468840;7000 - <8000;45.0;1.68;3861.70;1.42;3271.85;0.26;589.85;;0.00;0.00;53.65;37.78;2.35;13.52;40.24;17.08;5.74;0.00;0.56;1.89;0.47;0.45;0.01;0.01;24.14;0.27;3.48;3.76;0.88;45.27;9.75;0.00;0.00;19.77;2.49;7.22;5.91;66.08;8.42;556.48;82.46;3.99;328.65;1.33;23.78;31.61;5502.05;9.75;53632.86;;0.00;0.00;;0.00;0.00;82806;1.14;72565.37;82806.46;40693;816.11;49.86;40692.77;14490;995;0;706;1897;1463;350;5791;2275;13;11575;7;390;741;38629;852.93;45.27;38613.24;1104;16225;11707;5024;935;2319;628;915;874;3484;543;1934;72565;46026;26786;252.94;53.65;13571.21;3197;160;4792;;;;4267;1314;291.82;45.27;13211.23;5689;1401;5724;372;1802;0;0;19239;4623;3264;4272;7080;12818;13722;4456;4824;4442;0;1576;28;812;812;0;0;0;45986;33169;20259;19715.34;1.68;33168.56;14258.92;1.42;20246.31;202574;204238;132252;47821;41065.478976;544.04959563;25822;35397;23213;0;70321;14660;23364;0;32297;73206;48408;24798;129368;-1335;163307;11466;-1352;31949;20809;0.10;202573.72;20809.23;9205;10754;10777.27;7281;5736;1165;380;2375;65;1087;569;654;0;0;0;0;0;0;0;0;0;0;0;1098;0;0;0;17.30;365.15;19.84;0;0;0;0;0
1993;(IE) Ireland;131580;1000 - <2000;18.1;1.32;2886.24;1.20;2622.72;0.12;263.52;;0.00;0.00;37.29;5.43;0.00;31.86;4.42;2.33;0.45;0.00;0.02;0.00;0.00;0.00;0.00;0.00;34.24;0.00;0.25;0.25;0.44;48.35;10.32;0.00;0.00;27.67;6.50;3.08;0.51;69.07;0.63;43.74;;0.00;0.00;1.30;34.17;44.50;4469.12;10.32;46116.96;;0.00;0.00;;0.00;0.00;33562;1.36;24636.39;33562.06;3030;81.79;37.05;3030.04;1685;14;0;389;456;20;0;91;2;0;0;0;242;131;29896;618.29;48.35;29896.25;989;12759;12996;1630;1893;448;24;0;147;636;395;975;24636;18545;11813;92.17;37.29;3437.26;328;36;2383;;;;424;301;173.21;48.35;8375.20;4629;894;1524;44;2222;1;0;6732;2883;923;1655;1270;2727;3365;1107;750;1507;0;74;0;451;302;148;0;0;18341;15615;12701;11843.27;1.32;15614.65;10556.63;1.20;12624.51;209887;203809;180613;136827;136826.89121;0;15061;10933;17792;0;29274;18282;2000;0;8992;10544;7855;2690;199342;5785;74846;3713;987;14388;11163;0.05;209886.93;11163.48;3324;3398;3593.18;560;410;78;72;2839;-47;1462;1418;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;284.12;0.00;0;0;0;0;0
1993;(IT) Italy;1111430;10000 - <20000;14.2;1.30;3054.75;1.21;2833.97;0.09;220.78;;0.00;0.00;10.75;6.58;2.00;2.17;3.28;3.19;0.56;0.00;0.23;0.69;1.31;0.56;0.73;0.02;4.18;0.56;0.00;0.56;0.61;6.73;2.05;0.00;0.00;2.33;0.90;0.59;0.60;50.58;0.54;27.36;95.94;0.76;72.73;1.31;3.69;4.85;5035.88;2.05;10327.39;;0.00;0.00;;0.00;0.00;23392;1.65;14199.18;23391.57;15534;1528.36;10.16;15534.15;3198;46;0;163;483;118;264;2715;1557;650;2738;1321;1937;345;7658;1133.43;6.73;7631.21;7;3881;1773;578;318;150;137;508;312;199;451;1801;14199;9420;6700;250.96;10.75;2698.23;736;30;871;;;;651;440;593.80;6.73;3997.93;3216;1715;574;56;211;1;0;2721;714;895;552;559;3104;1675;1107;372;196;0;255;-12;98;114;0;16;0;13705;10602;9024;8125.69;1.30;10601.57;7449.77;1.21;9022.45;129847;131214;120275;84931;77595.801633;1308.3812331;18153;13600;3591;0;9572;2099;3273;0;4200;2200;1881;319;127647;-1408;51734;1548;-1555;11516;10144;0.08;129846.75;10143.52;-266;2;1153.24;0;0;0;0;2;-0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.61;114.55;39.75;0;0;0;0;0
1993;(LU) Luxembourg;2040;200 - <500;44.8;1.63;3868.99;1.50;3577.05;0.12;291.94;;0.00;0.00;53.24;24.14;0.58;28.51;26.76;12.38;1.65;0.00;0.00;0.58;0.00;0.00;0.00;0.00;37.95;0.67;0.00;0.67;2.75;73.41;23.21;0.00;0.00;43.40;0.01;6.72;0.01;58.32;3.71;216.58;77.79;0.04;2.95;1.73;38.50;66.62;5598.99;23.21;129936.10;;0.00;0.00;;0.00;0.00;95817;1.18;81112.22;95816.87;22686;431.55;52.57;22686.39;8090;143;0;1386;0;415;0;0;0;0;12263;0;144;244;69483;946.48;73.41;69483.27;1095;42670;21660;5124;8;4;9;0;9;3647;667;5790;81112;49924;30279;187.45;53.24;9979.39;2025;45;4079;;;;1565;2311;275.26;73.41;20207.60;12858;4926;3106;806;4243;92;0;19645;8310;2641;3770;4925;20265;10923;1623;4019;5281;0;296;4856;2529;5993;0;3464;0;50901;30636;22242;18845.43;1.63;30635.84;14798.62;1.50;22241.89;524781;514750;454703;254945;239698.0889;10573.588208;97119;66926;35713;0;70078;25067;9880;0;35131;67425;58212;9214;457356;9777;271644;26683;6418;42150;15749;0.03;524781.10;15749.41;5008;447;9206.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;0;0;0;0;0;0;0;0;0;64.50;1407.63;0.00;0;0;0;0;0
1993;(NL) Netherlands;89920;1000 - <2000;94.0;2.22;4883.52;1.47;3502.74;0.75;1380.78;;0.00;0.00;22.71;10.51;0.38;11.83;8.94;1.89;3.87;0.00;1.13;0.00;0.38;0.28;0.00;0.10;14.48;0.04;0.18;0.22;0.07;93.23;20.23;0.00;0.00;17.41;1.88;36.54;16.68;91.24;1.34;122.59;84.35;0.03;2.81;2.70;14.05;37.87;6842.46;20.23;138441.37;;0.00;0.00;;0.00;0.00;192061;1.14;168991.4;192060.82;83303;3685.77;21.82;80434.17;2178;57;0;7850;3929;47;176;59538;2412;0;0;0;544;6572;103108;1102.94;93.23;102826.3;280;46817;11686;26046;705;6268;8136;292;3158;5650;214;1521;168991;107100;72742;1181.86;22.71;26845.31;9764;858;4924;;;;3522;9248;485.07;93.23;45222.59;12324;974;27953;24;5008;0;0;34359;8005;10758;6739;8857;26306;35585;14505;5029;16051;0;1190;3264;-1106;470;0;1576;0;88473;62167;25476;27943.83;2.22;62166.98;17323.87;1.47;25479.96;615802;607331;533065;300672;258934.30208;0;138182;66412;27798;0;82737;25356;126;0;57255;223344;208642;14701;392458;660;332753;31459;5153;49922;26731;0.04;615801.60;26731.50;3512;1438;1359.68;770;633;116;20;338;-78;203;213;0;92;0;0;98;0;65;0;0;0;0;0;168;0;0;0;0.00;917.86;18.47;0;0;0;0;0
1993;(PT) Portugal;358290;3000 - <4000;6.4;1.45;3507.10;1.24;2992.10;0.21;515.00;;0.00;0.00;12.31;8.38;2.14;1.78;4.14;1.95;0.42;0.00;0.11;0.77;1.37;0.50;0.87;0.00;3.77;3.87;0.00;3.87;3.67;5.94;0.92;0.00;0.00;1.87;1.16;1.37;0.47;19.58;0.52;10.26;42.33;0.41;17.44;0.59;6.42;3.78;4451.46;0.92;4112.19;;0.00;0.00;;0.00;0.00;8434;1.07;7909.30;8434.12;4633;549.48;8.39;4611.42;967;27;0;319;0;29;22;569;448;91;1119;286;526;229;3587;600.85;5.94;3568.43;17;1102;860;831;245;259;68;139;83;214;566;690;7909;5004;3386;88.45;12.31;1088.45;356;96;410;;;;232;90;386.59;5.94;2295.92;1263;571;878;19;156;0;0;1618;395;654;231;338;1590;1316;925;206;185;0;15;-102;187;211;0;24;0;3813;2223;1094;1530.37;1.45;2223.00;883.47;1.24;1093.73;50156;50006;44984;29038;20802.446913;5130.00808;6336;7416;2193;0;5172;1572;1402;0;2198;1337;869;468;48819;152;25987;1650;60;1984;341;0.01;50155.82;340.95;382;499;879.85;241;0;0;241;250;38;108;102;1;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;94.68;52.19;0.02;0;0;0;0;0
1993;(UK) United Kingdom;139720;3000 - <4000;63.1;2.26;5391.37;1.34;3294.21;0.92;2097.17;;0.00;0.00;110.08;49.85;0.29;59.94;43.67;23.08;8.61;0.00;0.57;0.00;0.29;0.27;0.00;0.03;71.88;4.79;0.00;4.79;1.84;108.64;19.49;0.00;0.00;42.93;25.85;14.05;6.28;75.28;13.88;1044.68;;0.00;0.00;1.19;74.17;88.26;5643.20;19.49;109963.76;;0.00;0.00;;0.00;0.00;126073;1.12;113037.9;126072.84;45425;434.57;104.53;45425.41;21524;1208;0;3772;3449;1928;51;8193;1662;0;0;0;775;2864;74477;685.51;108.64;74476.77;2648;30424;21350;8979;7815;1065;4140;0;703;6171;1346;3136;113038;75699;50420;173.93;110.08;19145.73;4589;467;6424;;;;4551;3582;287.85;108.64;31273.59;15256;2240;9559;474;6459;0;0;25280;8525;5271;3743;7741;14739;22600;13338;4217;5045;0;274;-2;586;581;5;0;0;67179;52440;30427;23193.68;2.26;52440.27;22680.35;1.34;30343.03;506378;488856;431867;313137;310354.05715;1956.1997122;25884;52093;40753;0;74511;29874;12374;0;32263;69976;28331;41645;436403;11235;194946;19931;5192;42527;29941;0.06;506378.44;29941.40;16806;17082;16890.90;8561;7227;1229;104;8119;291;2612;5216;0;210;0;0;213;0;0;0;0;0;0;0;190;0;0;0;0.00;2488.95;104.15;0;0;0;0;0
1993;EU-12;3852380;50000 - <60000;23.1;1.48;3259.16;1.25;2762.35;0.22;496.80;;0.00;0.00;24.93;14.90;2.21;7.82;11.23;7.04;2.33;0.00;0.29;0.70;1.51;0.72;0.76;0.02;11.18;1.17;0.64;1.81;1.07;23.55;5.15;0.00;0.00;8.39;2.71;5.42;1.71;63.37;2.66;168.81;85.40;0.91;78.08;1.38;11.27;15.53;5410.24;5.15;27882.33;;0.00;0.00;;0.00;0.00;43032;1.24;34719.63;43031.63;20690;893.96;23.06;20611.49;5665;224;0;762;1136;451;654;4517;1413;467;2757;1014;933;699;20652;875.93;23.55;20627.95;293;8714;5108;3813;926;630;533;567;363;1689;464;1805;34720;22552;14489;228.27;24.93;5690.02;1509;105;1939;;;;1399;861;372.44;23.55;8770.82;4252;1310;3391;394;1133;6;0;8063;2416;1836;1601;2210;5944;6224;2709;1545;1970;0;463;261;52;217;18;183;0;23834;17890;11719;12118.72;1.48;17890.42;9306.68;1.25;11654.41;170109;168848;140737;87585;78113.424104;2390.9808155;23352;19740;10060;0;29372;7268;5088;0;17016;27224;20169;7055;142885;696;89850;5042;-902;16916;12683;0.07;170109.15;12683.37;3355;3557;3916.23;2075;1321;278;476;932;20;361;443;108;38;0;0;38;10;68;0;0;0;0;0;433;0;0;0;28.63;394.59;19.34;0;0;0;0;0
1993;EU-6;2033440;30000 - <40000;29.4;1.48;3471.32;1.30;3049.37;0.19;421.95;;0.00;0.00;25.12;16.53;1.72;6.87;14.49;7.80;2.44;0.00;0.35;0.85;0.87;0.45;0.40;0.02;11.25;0.40;1.09;1.49;1.04;27.57;6.66;0.00;0.00;9.81;1.18;7.12;2.59;65.74;3.12;205.27;85.67;1.46;124.77;1.59;10.84;17.21;5525.60;6.66;36783.37;;0.00;0.00;;0.00;0.00;55837;1.22;45870.68;55836.66;26611;1122.92;23.57;26465.54;6986;268;0;897;1577;533;308;6563;1651;358;4589;724;1206;952;26671;966.22;27.57;26639.45;311;11924;6479;5134;431;990;674;502;537;2555;446;2488;45871;29789;18692;298.37;25.12;7494.69;2067;122;2364;;;;1853;1244;404.34;27.57;11148.10;5153;1793;4645;584;1356;11;0;11097;3286;2488;2106;3217;8385;7696;2886;2258;2553;0;723;466;-15;286;13;313;0;29745;21360;13649;14386.41;1.48;21359.83;10527.85;1.30;13645.13;201454;202340;166148;94524;84094.636902;3275.2124821;31520;27694;12411;0;35306;9297;7580;0;18428;39151;30695;8456;162303;-1340;114003;7060;-1326;21249;14902;0.07;201454.35;14901.90;3698;3955;4463.80;2317;1827;391;99;710;14;347;144;205;57;0;0;57;0;97;0;0;0;0;0;775;0;0;0;37.54;440.04;27.12;0;0;0;0;0
1994;(ALL) EU;3618340;50000 - <60000;24.5;1.50;3295.81;1.27;2793.63;0.23;502.18;;0.00;0.00;27.14;16.32;2.16;8.66;12.31;7.80;2.65;0.00;0.30;0.74;1.42;0.57;0.82;0.02;12.14;0.66;1.33;2.00;1.04;25.23;5.38;0.00;0.00;8.97;2.80;6.09;1.88;62.03;3.06;189.59;85.58;0.89;76.58;1.36;12.07;16.37;5535.73;5.38;29786.62;;0.00;0.00;;0.00;0.00;47296;1.25;37750.01;47296.27;22761;903.17;25.06;22636.59;6005;210;0;1340;1240;557;611;4898;1513;493;3083;1058;932;821;22614;895.73;25.23;22595.52;324;9404;5300;4612;974;886;445;592;401;1921;468;1845;37750;24714;15884;230.41;27.14;6252.91;1650;107;2160;;;;1559;912;380.03;25.23;9586.48;4526;1341;3765;403;1302;9;0;8830;2668;1936;1734;2491;6365;6671;2882;1808;1981;0;453;473;13;206;23;217;0;28105;21740;15081;14520.38;1.50;21740.06;11820.85;1.27;15027.50;207647;180494;175678;118620;107363.80897;2369.2291141;25404;20735;10919;0;31969;7863;5168;0;18938;28731;21525;7207;178916;27035;95549;5702;-663;20377;15013;0.07;207647.48;15012.61;5522;5503;5279.61;3514;2565;466;483;1314;18;625;500;171;106;0;0;107;81;55;0;0;0;0;0;432;0;0;0;34.84;436.56;27.79;0;0;0;0;0
